(written by ASE)

900 atoms
4 atom types

0.0                      30  xlo xhi
0.0                      30  ylo yhi
0.0                      30  zlo zhi

Atoms # atomic

     1   4      12.548996000000001               11.796806      4.5921599999999998
     2   2               12.405516               12.232968      4.2893780000000001
     3   2               11.949235               10.831738      4.4852449999999999
     4   4                3.348052               17.954625      17.117868000000001
     5   2      3.6474479999999998      18.388978000000002      16.962306999999999
     6   2      3.1495769999999998      17.793337999999999      18.230115000000001
     7   4      21.286684999999999               27.472545               25.757375
     8   2      21.807483999999999               27.397053      25.917279000000001
     9   2      20.619465999999999               26.558864      25.607358000000001
    10   4               26.889675      9.6743830000000006      20.215188000000001
    11   2      26.715115999999998      9.2005130000000008      19.997298000000001
    12   2               27.789368      9.6585400000000003               20.917185
    13   4               21.893749      4.6923430000000002                5.142709
    14   2      22.090706000000001      5.1751959999999997      5.3175270000000001
    15   2      22.515961000000001                3.750721      5.3121179999999999
    16   4               17.475099               14.216364               14.063727
    17   2      17.565453999999999      14.284058999999999                13.52544
    18   2      18.358350999999999      14.287789999999999               14.782938
    19   4               23.103534               25.534319      21.114028999999999
    20   2               23.570753      25.262893999999999      21.011386999999999
    21   2      22.266898000000001               24.996865      21.674102999999999
    22   4      4.6898070000000001      5.5474449999999997      3.8906230000000002
    23   2                4.906828      5.0487070000000003                3.972248
    24   2      5.2503679999999999      6.2896609999999997      3.2292709999999998
    25   4      24.374431999999999               17.263379      27.745118000000002
    26   2      24.004947000000001      17.538032000000001               27.444208
    27   2      25.461099999999998      17.242418000000001                27.39696
    28   4      22.968046999999999      19.911767000000001      21.482624000000001
    29   2      22.715496000000002               19.802699      21.006364999999999
    30   2      24.093292999999999      20.102278999999999               21.477456
    31   4               25.726644      5.8529450000000001      27.440259000000001
    32   2               26.052108      5.5719500000000002      27.097308000000002
    33   2               24.728234      5.3949930000000004      27.750026999999999
    34   4      22.411543999999999      23.556184999999999      26.765574999999998
    35   2      22.153352999999999      23.097884000000001               26.926192
    36   2               21.831937      24.330414999999999      26.159666999999999
    37   4      25.328282999999999      24.124950999999999               14.896182
    38   2               25.340695      24.481985999999999               15.314359
    39   2      26.036148000000001      23.229945000000001      14.915940000000001
    40   4      3.7086779999999999      20.146750000000001               19.422065
    41   2      3.3453949999999999      20.552765000000001               19.497411
    42   2                4.815207               20.409454      19.326782999999999
    43   4      13.985563000000001      20.661660000000001      17.869457000000001
    44   2               13.547599      20.967275999999998                17.73798
    45   2               14.860922      20.611985000000001      17.138856000000001
    46   4               26.159768      20.988275000000002      5.6800689999999996
    47   2      25.853514000000001      21.308143000000001      6.0062490000000004
