# Chunk-averaged data for fix avegroupC and group groupC
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
10000 1500 189.99999999999972
  543 10.85 0.0254 0.00141111
  544 10.87 0.0164 0.000911111
  545 10.89 0.0188 0.00104444
  546 10.91 0.0095 0.000527778
  547 10.93 0.0094 0.000522222
  548 10.95 0.0074 0.000411111
  549 10.97 0.0069 0.000383333
  550 10.99 0.0064 0.000355556
  551 11.01 0.0064 0.000355556
  552 11.03 0.0062 0.000344444
  553 11.05 0.0059 0.000327778
  554 11.07 0.0058 0.000322222
  555 11.09 0.006 0.000333333
  556 11.11 0.0058 0.000322222
  557 11.13 0.0057 0.000316667
  558 11.15 0.0059 0.000327778
  559 11.17 0.0057 0.000316667
  560 11.19 0.0057 0.000316667
  561 11.21 0.0056 0.000311111
  562 11.23 0.0057 0.000316667
  563 11.25 0.0126 0.0007
  564 11.27 0.0193 0.00107222
  565 11.29 0.0132 0.000733333
  566 11.31 0.0199 0.00110556
  567 11.33 0.0167 0.000927778
  568 11.35 0.0158 0.000877778
  569 11.37 0.0169 0.000938889
  570 11.39 0.0214 0.00118889
  571 11.41 0.0181 0.00100556
  572 11.43 0.0132 0.000733333
  573 11.45 0.0076 0.000422222
  574 11.47 0.0075 0.000416667
  575 11.49 0.0155 0.000861111
  576 11.51 0.0169 0.000938889
  577 11.53 0.0162 0.0009
  578 11.55 0.0192 0.00106667
  579 11.57 0.0127 0.000705556
  580 11.59 0.0088 0.000488889
  581 11.61 0.0081 0.00045
  582 11.63 0.0079 0.000438889
  583 11.65 0.0079 0.000438889
  584 11.67 0.0094 0.000522222
  585 11.69 0.0103 0.000572222
  586 11.71 0.01 0.000555556
  587 11.73 0.0102 0.000566667
  588 11.75 0.0105 0.000583333
  589 11.77 0.0295 0.00163889
  590 11.79 0.0093 0.000516667
  591 11.81 0.0153 0.00085
  592 11.83 0.0234 0.0013
  593 11.85 0.0281 0.00156111
  594 11.87 0.0198 0.0011
  595 11.89 0.0136 0.000755556
  596 11.91 0.0127 0.000705556
  597 11.93 0.0133 0.000738889
  598 11.95 0.0241 0.00133889
  599 11.97 0.0215 0.00119444
  600 11.99 0.0207 0.00115
  601 12.01 0.0216 0.0012
  602 12.03 0.0278 0.00154444
  603 12.05 0.0234 0.0013
  604 12.07 0.0192 0.00106667
  605 12.09 0.0184 0.00102222
  606 12.11 0.0181 0.00100556
  607 12.13 0.017 0.000944444
  608 12.15 0.0168 0.000933333
  609 12.17 0.0201 0.00111667
  610 12.19 0.0207 0.00115
  611 12.21 0.0164 0.000911111
  612 12.23 0.019 0.00105556
  613 12.25 0.0324 0.0018
  614 12.27 0.0223 0.00123889
  615 12.29 0.0201 0.00111667
  616 12.31 0.0192 0.00106667
  617 12.33 0.0176 0.000977778
  618 12.35 0.0168 0.000933333
  619 12.37 0.0162 0.0009
  620 12.39 0.0174 0.000966667
  621 12.41 0.0186 0.00103333
  622 12.43 0.0233 0.00129444
  623 12.45 0.0249 0.00138333
  624 12.47 0.0151 0.000838889
  625 12.49 0.0187 0.00103889
  626 12.51 0.0222 0.00123333
  627 12.53 0.0142 0.000788889
  628 12.55 0.0137 0.000761111
  629 12.57 0.0133 0.000738889
  630 12.59 0.0167 0.000927778
  631 12.61 0.0166 0.000922222
  632 12.63 0.0145 0.000805556
  633 12.65 0.0141 0.000783333
  634 12.67 0.0148 0.000822222
  635 12.69 0.0178 0.000988889
  636 12.71 0.0112 0.000622222
  637 12.73 0.0109 0.000605556
  638 12.75 0.0113 0.000627778
  639 12.77 0.0131 0.000727778
  640 12.79 0.0141 0.000783333
  641 12.81 0.0142 0.000788889
  642 12.83 0.0126 0.0007
  643 12.85 0.0139 0.000772222
  644 12.87 0.0173 0.000961111
  645 12.89 0.0199 0.00110556
  646 12.91 0.0216 0.0012
  647 12.93 0.0171 0.00095
  648 12.95 0.0176 0.000977778
  649 12.97 0.0168 0.000933333
  650 12.99 0.0135 0.00075
  651 13.01 0.0214 0.00118889
  652 13.03 0.0233 0.00129444
  653 13.05 0.0138 0.000766667
  654 13.07 0.0126 0.0007
  655 13.09 0.0126 0.0007
  656 13.11 0.0261 0.00145
  657 13.13 0.0292 0.00162222
  658 13.15 0.0234 0.0013
  659 13.17 0.0207 0.00115
  660 13.19 0.027 0.0015
  661 13.21 0.0194 0.00107778
  662 13.23 0.0198 0.0011
  663 13.25 0.0213 0.00118333
  664 13.27 0.0279 0.00155
  665 13.29 0.0309 0.00171667
  666 13.31 0.0216 0.0012
  667 13.33 0.0195 0.00108333
  668 13.35 0.0191 0.00106111
  669 13.37 0.0189 0.00105
  670 13.39 0.0188 0.00104444
  671 13.41 0.0295 0.00163889
  672 13.43 0.0284 0.00157778
  673 13.45 0.0263 0.00146111
  674 13.47 0.0148 0.000822222
  675 13.49 0.0139 0.000772222
  676 13.51 0.0138 0.000766667
  677 13.53 0.0146 0.000811111
  678 13.55 0.0157 0.000872222
  679 13.57 0.0196 0.00108889
  680 13.59 0.0363 0.00201667
  681 13.61 0.0235 0.00130556
  682 13.63 0.0135 0.00075
  683 13.65 0.0142 0.000788889
  684 13.67 0.0145 0.000805556
  685 13.69 0.0154 0.000855556
  686 13.71 0.0207 0.00115
  687 13.73 0.0141 0.000783333
  688 13.75 0.0117 0.00065
  689 13.77 0.0162 0.0009
  690 13.79 0.0143 0.000794444
  691 13.81 0.0137 0.000761111
  692 13.83 0.0136 0.000755556
  693 13.85 0.0132 0.000733333
  694 13.87 0.014 0.000777778
  695 13.89 0.0141 0.000783333
  696 13.91 0.016 0.000888889
  697 13.93 0.0283 0.00157222
  698 13.95 0.0248 0.00137778
  699 13.97 0.0213 0.00118333
  700 13.99 0.02 0.00111111
  701 14.01 0.0184 0.00102222
  702 14.03 0.0182 0.00101111
  703 14.05 0.0172 0.000955556
  704 14.07 0.0167 0.000927778
  705 14.09 0.0151 0.000838889
  706 14.11 0.0204 0.00113333
  707 14.13 0.0222 0.00123333
  708 14.15 0.0184 0.00102222
  709 14.17 0.018 0.001
  710 14.19 0.0174 0.000966667
  711 14.21 0.0168 0.000933333
  712 14.23 0.0166 0.000922222
  713 14.25 0.0161 0.000894444
  714 14.27 0.016 0.000888889
  715 14.29 0.0164 0.000911111
  716 14.31 0.0164 0.000911111
  717 14.33 0.036 0.002
  718 14.35 0.032 0.00177778
  719 14.37 0.0256 0.00142222
  720 14.39 0.0241 0.00133889
  721 14.41 0.0274 0.00152222
  722 14.43 0.0354 0.00196667
  723 14.45 0.053 0.00294444
  724 14.47 0.0197 0.00109444
  725 14.49 0.0209 0.00116111
  726 14.51 0.02 0.00111111
  727 14.53 0.0207 0.00115
  728 14.55 0.0239 0.00132778
  729 14.57 0.0282 0.00156667
  730 14.59 0.0291 0.00161667
  731 14.61 0.0211 0.00117222
  732 14.63 0.021 0.00116667
  733 14.65 0.0218 0.00121111
  734 14.67 0.0239 0.00132778
  735 14.69 0.0252 0.0014
  736 14.71 0.0161 0.000894444
  737 14.73 0.0169 0.000938889
  738 14.75 0.0175 0.000972222
  739 14.77 0.0188 0.00104444
  740 14.79 0.0292 0.00162222
  741 14.81 0.0282 0.00156667
  742 14.83 0.0259 0.00143889
  743 14.85 0.025 0.00138889
  744 14.87 0.0241 0.00133889
  745 14.89 0.0225 0.00125
  746 14.91 0.0222 0.00123333
  747 14.93 0.0234 0.0013
  748 14.95 0.0243 0.00135
  749 14.97 0.0165 0.000916667
  750 14.99 0.0202 0.00112222
  751 15.01 0.0143 0.000794444
  752 15.03 0.0147 0.000816667
  753 15.05 0.018 0.001
  754 15.07 0.0133 0.000738889
  755 15.09 0.0152 0.000844444
