# Chunk-averaged data for fix avegroupO and group groupO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
10000 1500 379.9999999999999
  493 9.85 0.012 0.000666667
  494 9.87 0.0123 0.000683333
  495 9.89 0.0132 0.000733333
  496 9.91 0.0149 0.000827778
  497 9.93 0.0186 0.00103333
  498 9.95 0.01 0.000555556
  499 9.97 0.0094 0.000522222
  500 9.99 0.0091 0.000505556
  501 10.01 0.0091 0.000505556
  502 10.03 0.0092 0.000511111
  503 10.05 0.0096 0.000533333
  504 10.07 0.0103 0.000572222
  505 10.09 0.0135 0.00075
  506 10.11 0.0111 0.000616667
  507 10.13 0.015 0.000833333
  508 10.15 0.0131 0.000727778
  509 10.17 0.0138 0.000766667
  510 10.19 0.0124 0.000688889
  511 10.21 0.0101 0.000561111
  512 10.23 0.0102 0.000566667
  513 10.25 0.0158 0.000877778
  514 10.27 0.0129 0.000716667
  515 10.29 0.0121 0.000672222
  516 10.31 0.0116 0.000644444
  517 10.33 0.0126 0.0007
  518 10.35 0.0168 0.000933333
  519 10.37 0.0127 0.000705556
  520 10.39 0.0186 0.00103333
  521 10.41 0.0304 0.00168889
  522 10.43 0.0248 0.00137778
  523 10.45 0.0211 0.00117222
  524 10.47 0.0201 0.00111667
  525 10.49 0.0132 0.000733333
  526 10.51 0.0131 0.000727778
  527 10.53 0.0161 0.000894444
  528 10.55 0.0195 0.00108333
  529 10.57 0.0177 0.000983333
  530 10.59 0.0301 0.00167222
  531 10.61 0.0413 0.00229444
  532 10.63 0.0236 0.00131111
  533 10.65 0.021 0.00116667
  534 10.67 0.0205 0.00113889
  535 10.69 0.0289 0.00160556
  536 10.71 0.028 0.00155556
  537 10.73 0.0212 0.00117778
  538 10.75 0.0118 0.000655556
  539 10.77 0.0216 0.0012
  540 10.79 0.0383 0.00212778
  541 10.81 0.0418 0.00232222
  542 10.83 0.0174 0.000966667
  543 10.85 0.0158 0.000877778
  544 10.87 0.0161 0.000894444
  545 10.89 0.0163 0.000905556
  546 10.91 0.0196 0.00108889
  547 10.93 0.0335 0.00186111
  548 10.95 0.0305 0.00169444
  549 10.97 0.0201 0.00111667
  550 10.99 0.0284 0.00157778
  551 11.01 0.0378 0.0021
  552 11.03 0.0257 0.00142778
